dt,switch,src,dst,pktcount,bytecount,dur,dur_nsec,tot_dur,flows,packetins,pktperflow,byteperflow,pktrate,Pairflow,Protocol,port_no,tx_bytes,rx_bytes,tx_kbps,rx_kbps,tot_kbps,Label
9936,2,10.0.0.1,10.0.0.7,46405,49467730,102,897000000,1.03E+11,4,1931,13526,14418716,450,0,UDP,4,3572,171824953,0,6451,6451,Benign
9936,2,10.0.0.1,10.0.0.7,46405,49467730,102,897000000,1.03E+11,4,1931,13526,14418716,450,0,UDP,1,3669,1402,0,0,0,Benign
9936,2,10.0.0.1,10.0.0.7,46405,49467730,102,897000000,1.03E+11,4,1931,13526,14418716,450,0,UDP,2,3579,1172,0,0,0,Benign
9936,2,10.0.0.1,10.0.0.7,46405,49467730,102,897000000,1.03E+11,4,1931,13526,14418716,450,0,UDP,1,3579,1332,0,0,0,Benign
9936,2,10.0.0.1,10.0.0.7,46405,49467730,102,897000000,1.03E+11,4,1931,13526,14418716,450,0,UDP,4,3539,3343,0,0,0,Benign
9906,2,10.0.0.3,10.0.0.7,77952,83096832,173,114000000,1.73E+11,4,1931,13385,14268410,446,0,UDP,3,3362,3236,0,0,0,Benign
9936,2,10.0.0.1,10.0.0.7,46405,49467730,102,897000000,1.03E+11,4,1931,13526,14418716,450,0,UDP,4,3749,171824953,0,6452,6452,Benign
9936,2,10.0.0.1,10.0.0.7,46405,49467730,102,897000000,1.03E+11,4,1931,13526,14418716,450,0,UDP,1,3546,1402,0,0,0,Benign
9906,2,10.0.0.1,10.0.0.7,32879,35049014,72,895000000,72895000000,4,1931,13385,14268410,446,0,UDP,4,3432,3236,0,0,0,Benign
9906,2,10.0.0.3,10.0.0.7,77952,83096832,173,114000000,1.73E+11,4,1931,13385,14268410,446,0,UDP,2,3472,1172,0,0,0,Benign
9906,2,10.0.0.3,10.0.0.7,77952,83096832,173,114000000,1.73E+11,4,1931,13385,14268410,446,0,UDP,1,273821796,1844,16188,0,16188,Benign
9906,2,10.0.0.3,10.0.0.7,77952,83096832,173,114000000,1.73E+11,4,1931,13385,14268410,446,0,UDP,1,3492,1332,0,0,0,Benign
9906,2,10.0.0.3,10.0.0.7,77952,83096832,173,114000000,1.73E+11,4,1931,13385,14268410,446,0,UDP,2,3236,3432,0,0,0,Benign
9906,2,10.0.0.3,10.0.0.7,77952,83096832,173,114000000,1.73E+11,4,1931,13385,14268410,446,0,UDP,4,3465,147630566,0,6467,6467,Benign
9936,2,10.0.0.1,10.0.0.7,46405,49467730,102,897000000,1.03E+11,4,1931,13526,14418716,450,0,UDP,1,3719,1156,0,0,0,Benign
9936,2,10.0.0.1,10.0.0.7,46405,49467730,102,897000000,1.03E+11,4,1931,13526,14418716,450,0,UDP,1,3579,1402,0,0,0,Benign
9936,2,10.0.0.1,10.0.0.7,46405,49467730,102,897000000,1.03E+11,4,1931,13526,14418716,450,0,UDP,3,3539,3343,0,0,0,Benign
9936,2,10.0.0.1,10.0.0.7,46405,49467730,102,897000000,1.03E+11,4,1931,13526,14418716,450,0,UDP,3,3413,3539,0,0,0,Benign
9936,2,10.0.0.1,10.0.0.7,46405,49467730,102,897000000,1.03E+11,4,1931,13526,14418716,450,0,UDP,1,3599,1332,0,0,0,Benign
9936,2,10.0.0.1,10.0.0.7,46405,49467730,102,897000000,1.03E+11,4,1931,13526,14418716,450,0,UDP,2,3343,3539,0,0,0,Benign
9936,2,10.0.0.1,10.0.0.7,46405,49467730,102,897000000,1.03E+11,4,1931,13526,14418716,450,0,UDP,1,3689,1332,0,0,0,Benign
9936,2,10.0.0.1,10.0.0.7,46405,49467730,102,897000000,1.03E+11,4,1931,13526,14418716,450,0,UDP,1,3943,115153380,0,6459,6459,Benign
9936,2,10.0.0.1,10.0.0.7,46405,49467730,102,897000000,1.03E+11,4,1931,13526,14418716,450,0,UDP,4,164814263,3889,10298,0,10298,Benign
9936,2,10.0.0.1,10.0.0.7,46405,49467730,102,897000000,1.03E+11,4,1931,13526,14418716,450,0,UDP,2,3719,1172,0,0,0,Benign
9936,2,10.0.0.1,10.0.0.7,46405,49467730,102,897000000,1.03E+11,4,1931,13526,14418716,450,0,UDP,2,3599,1492,0,0,0,Benign
9936,2,10.0.0.10,10.0.0.7,16691,17392022,53,380000000,53380000000,4,1931,9435,9831270,314,0,UDP,2,3413,3539,0,0,0,Benign
9936,2,10.0.0.1,10.0.0.7,46405,49467730,102,897000000,1.03E+11,4,1931,13526,14418716,450,0,UDP,2,3899,171822852,0,6452,6452,Benign
9936,2,10.0.0.10,10.0.0.7,16691,17392022,53,380000000,53380000000,4,1931,9435,9831270,314,0,UDP,2,3719,1172,0,0,0,Benign
9936,2,10.0.0.10,10.0.0.7,16691,17392022,53,380000000,53380000000,4,1931,9435,9831270,314,0,UDP,3,3665,49662055,0,3839,3839,Benign
9936,2,10.0.0.10,10.0.0.7,16691,17392022,53,380000000,53380000000,4,1931,9435,9831270,314,0,UDP,4,164814263,3959,10298,0,10298,Benign
9936,2,10.0.0.10,10.0.0.7,16691,17392022,53,380000000,53380000000,4,1931,9435,9831270,314,0,UDP,1,3719,1156,0,0,0,Benign
9936,2,10.0.0.10,10.0.0.7,16691,17392022,53,380000000,53380000000,4,1931,9435,9831270,314,0,UDP,2,3649,1242,0,0,0,Benign
9936,2,10.0.0.10,10.0.0.7,16691,17392022,53,380000000,53380000000,4,1931,9435,9831270,314,0,UDP,1,3943,115153380,0,6459,6459,Benign
9936,2,10.0.0.10,10.0.0.7,16691,17392022,53,380000000,53380000000,4,1931,9435,9831270,314,0,UDP,3,3959,164816371,0,10298,10298,Benign
9936,2,10.0.0.10,10.0.0.7,16691,17392022,53,380000000,53380000000,4,1931,9435,9831270,314,0,UDP,1,3689,1332,0,0,0,Benign
9936,2,10.0.0.10,10.0.0.7,16691,17392022,53,380000000,53380000000,4,1931,9435,9831270,314,0,UDP,3,49662055,3665,3839,0,3839,Benign
9936,2,10.0.0.10,10.0.0.7,16691,17392022,53,380000000,53380000000,4,1931,9435,9831270,314,0,UDP,4,3749,171824953,0,6452,6452,Benign
9936,2,10.0.0.10,10.0.0.7,16691,17392022,53,380000000,53380000000,4,1931,9435,9831270,314,0,UDP,3,171824953,3749,6451,0,6451,Benign
9936,2,10.0.0.10,10.0.0.7,16691,17392022,53,380000000,53380000000,4,1931,9435,9831270,314,0,UDP,2,3579,1172,0,0,0,Benign
9936,2,10.0.0.10,10.0.0.7,16691,17392022,53,380000000,53380000000,4,1931,9435,9831270,314,0,UDP,3,3343,3539,0,0,0,Benign
9936,2,10.0.0.10,10.0.0.7,16691,17392022,53,380000000,53380000000,4,1931,9435,9831270,314,0,UDP,4,3572,171824953,0,6451,6451,Benign
9936,2,10.0.0.10,10.0.0.7,16691,17392022,53,380000000,53380000000,4,1931,9435,9831270,314,0,UDP,1,3669,1402,0,0,0,Benign
9936,2,10.0.0.10,10.0.0.7,16691,17392022,53,380000000,53380000000,4,1931,9435,9831270,314,0,UDP,3,3889,164814263,0,10298,10298,Benign
9936,2,10.0.0.10,10.0.0.7,16691,17392022,53,380000000,53380000000,4,1931,9435,9831270,314,0,UDP,1,336638161,1928,16751,0,16751,Benign
9936,2,10.0.0.1,10.0.0.7,46405,49467730,102,897000000,1.03E+11,4,1931,13526,14418716,450,0,UDP,2,3689,1332,0,0,0,Benign
9936,2,10.0.0.1,10.0.0.7,46405,49467730,102,897000000,1.03E+11,4,1931,13526,14418716,450,0,UDP,3,3199,3539,0,0,0,Benign
9936,2,10.0.0.1,10.0.0.7,46405,49467730,102,897000000,1.03E+11,4,1931,13526,14418716,450,0,UDP,1,3759,1332,0,0,0,Benign
9936,2,10.0.0.1,10.0.0.7,46405,49467730,102,897000000,1.03E+11,4,1931,13526,14418716,450,0,UDP,4,3539,3413,0,0,0,Benign
9936,2,10.0.0.10,10.0.0.7,16691,17392022,53,380000000,53380000000,4,1931,9435,9831270,314,0,UDP,1,3775,49659778,0,3839,3839,Benign
9936,2,10.0.0.10,10.0.0.7,16691,17392022,53,380000000,53380000000,4,1931,9435,9831270,314,0,UDP,2,3444,1172,0,0,0,Benign
9936,2,10.0.0.10,10.0.0.7,16691,17392022,53,380000000,53380000000,4,1931,9435,9831270,314,0,UDP,4,164814263,3889,10298,0,10298,Benign
9936,2,10.0.0.10,10.0.0.7,16691,17392022,53,380000000,53380000000,4,1931,9435,9831270,314,0,UDP,2,3649,1172,0,0,0,Benign
9906,2,10.0.0.3,10.0.0.7,77952,83096832,173,114000000,1.73E+11,4,1931,13385,14268410,446,0,UDP,3,3236,3362,0,0,0,Benign
9936,2,10.0.0.10,10.0.0.7,16691,17392022,53,380000000,53380000000,4,1931,9435,9831270,314,0,UDP,4,3539,3413,0,0,0,Benign
9936,2,10.0.0.10,10.0.0.7,16691,17392022,53,380000000,53380000000,4,1931,9435,9831270,314,0,UDP,2,3599,1492,0,0,0,Benign
9936,2,10.0.0.10,10.0.0.7,16691,17392022,53,380000000,53380000000,4,1931,9435,9831270,314,0,UDP,1,3579,1402,0,0,0,Benign
9936,2,10.0.0.10,10.0.0.7,16691,17392022,53,380000000,53380000000,4,1931,9435,9831270,314,0,UDP,1,3546,1402,0,0,0,Benign
9936,2,10.0.0.10,10.0.0.7,16691,17392022,53,380000000,53380000000,4,1931,9435,9831270,314,0,UDP,3,3413,3539,0,0,0,Benign
9936,2,10.0.0.10,10.0.0.7,16691,17392022,53,380000000,53380000000,4,1931,9435,9831270,314,0,UDP,1,3599,1332,0,0,0,Benign
9936,2,10.0.0.10,10.0.0.7,16691,17392022,53,380000000,53380000000,4,1931,9435,9831270,314,0,UDP,2,3343,3539,0,0,0,Benign
9936,2,10.0.0.10,10.0.0.7,16691,17392022,53,380000000,53380000000,4,1931,9435,9831270,314,0,UDP,4,3539,3199,0,0,0,Benign
9906,2,10.0.0.1,10.0.0.7,32879,35049014,72,895000000,72895000000,4,1931,13385,14268410,446,0,UDP,3,147630566,3572,6467,0,6467,Benign
9906,2,10.0.0.1,10.0.0.7,32879,35049014,72,895000000,72895000000,4,1931,13385,14268410,446,0,UDP,1,273821796,1844,16188,0,16188,Benign
9906,2,10.0.0.1,10.0.0.7,32879,35049014,72,895000000,72895000000,4,1931,13385,14268410,446,0,UDP,3,35264510,3446,3839,0,3839,Benign
9906,2,10.0.0.1,10.0.0.7,32879,35049014,72,895000000,72895000000,4,1931,13385,14268410,446,0,UDP,2,3472,1172,0,0,0,Benign
9906,2,10.0.0.1,10.0.0.7,32879,35049014,72,895000000,72895000000,4,1931,13385,14268410,446,0,UDP,3,147629524,3465,6467,0,6467,Benign
9906,2,10.0.0.1,10.0.0.7,32879,35049014,72,895000000,72895000000,4,1931,13385,14268410,446,0,UDP,2,3792,147627460,0,6467,6467,Benign
9906,2,10.0.0.1,10.0.0.7,32879,35049014,72,895000000,72895000000,4,1931,13385,14268410,446,0,UDP,4,3362,3236,0,0,0,Benign
9906,2,10.0.0.1,10.0.0.7,32879,35049014,72,895000000,72895000000,4,1931,13385,14268410,446,0,UDP,2,3267,1172,0,0,0,Benign
9906,2,10.0.0.1,10.0.0.7,32879,35049014,72,895000000,72895000000,4,1931,13385,14268410,446,0,UDP,1,3626,35262270,0,3839,3839,Benign
9906,2,10.0.0.1,10.0.0.7,32879,35049014,72,895000000,72895000000,4,1931,13385,14268410,446,0,UDP,2,3236,3362,0,0,0,Benign
9906,2,10.0.0.1,10.0.0.7,32879,35049014,72,895000000,72895000000,4,1931,13385,14268410,446,0,UDP,2,3472,1172,0,0,0,Benign
9906,2,10.0.0.1,10.0.0.7,32879,35049014,72,895000000,72895000000,4,1931,13385,14268410,446,0,UDP,1,3492,1332,0,0,0,Benign
9906,2,10.0.0.1,10.0.0.7,32879,35049014,72,895000000,72895000000,4,1931,13385,14268410,446,0,UDP,2,3582,1332,0,0,0,Benign
9906,2,10.0.0.1,10.0.0.7,32879,35049014,72,895000000,72895000000,4,1931,13385,14268410,446,0,UDP,3,3236,3362,0,0,0,Benign
9906,2,10.0.0.1,10.0.0.7,32879,35049014,72,895000000,72895000000,4,1931,13385,14268410,446,0,UDP,3,3362,3236,0,0,0,Benign
9906,2,10.0.0.1,10.0.0.7,32879,35049014,72,895000000,72895000000,4,1931,13385,14268410,446,0,UDP,3,3698,126195328,0,9721,9721,Benign
9906,2,10.0.0.3,10.0.0.7,77952,83096832,173,114000000,1.73E+11,4,1931,13385,14268410,446,0,UDP,3,3698,126195328,0,9721,9721,Benign
9906,2,10.0.0.1,10.0.0.7,32879,35049014,72,895000000,72895000000,4,1931,13385,14268410,446,0,UDP,1,3472,1332,0,0,0,Benign
9906,2,10.0.0.1,10.0.0.7,32879,35049014,72,895000000,72895000000,4,1931,13385,14268410,446,0,UDP,1,3582,1332,0,0,0,Benign
11365,2,10.0.0.2,10.0.0.8,63278,67454348,140,394000000,1.40E+11,3,1790,13529,14421914,450,0,UDP,2,3963,145426922,0,6457,6457,Benign
9906,2,10.0.0.1,10.0.0.7,32879,35049014,72,895000000,72895000000,4,1931,13385,14268410,446,0,UDP,1,3472,1332,0,0,0,Benign
9906,2,10.0.0.1,10.0.0.7,32879,35049014,72,895000000,72895000000,4,1931,13385,14268410,446,0,UDP,3,3698,126195328,0,9722,9722,Benign
9906,2,10.0.0.1,10.0.0.7,32879,35049014,72,895000000,72895000000,4,1931,13385,14268410,446,0,UDP,2,3472,1172,0,0,0,Benign
9906,2,10.0.0.1,10.0.0.7,32879,35049014,72,895000000,72895000000,4,1931,13385,14268410,446,0,UDP,1,3542,1086,0,0,0,Benign
9906,2,10.0.0.1,10.0.0.7,32879,35049014,72,895000000,72895000000,4,1931,13385,14268410,446,0,UDP,4,126195328,3698,9722,0,9722,Benign
9906,2,10.0.0.1,10.0.0.7,32879,35049014,72,895000000,72895000000,4,1931,13385,14268410,446,0,UDP,2,3492,1422,0,0,0,Benign
9906,2,10.0.0.1,10.0.0.7,32879,35049014,72,895000000,72895000000,4,1931,13385,14268410,446,0,UDP,4,3362,3022,0,0,0,Benign
9906,2,10.0.0.1,10.0.0.7,32879,35049014,72,895000000,72895000000,4,1931,13385,14268410,446,0,UDP,1,3492,1332,0,0,0,Benign
9906,2,10.0.0.1,10.0.0.7,32879,35049014,72,895000000,72895000000,4,1931,13385,14268410,446,0,UDP,3,3236,3362,0,0,0,Benign
9906,2,10.0.0.1,10.0.0.7,32879,35049014,72,895000000,72895000000,4,1931,13385,14268410,446,0,UDP,4,3362,3236,0,0,0,Benign
9906,2,10.0.0.1,10.0.0.7,32879,35049014,72,895000000,72895000000,4,1931,13385,14268410,446,0,UDP,3,3446,35265576,0,3840,3840,Benign
9906,2,10.0.0.1,10.0.0.7,32879,35049014,72,895000000,72895000000,4,1931,13385,14268410,446,0,UDP,2,3542,1172,0,0,0,Benign
9906,2,10.0.0.1,10.0.0.7,32879,35049014,72,895000000,72895000000,4,1931,13385,14268410,446,0,UDP,4,126195328,3698,9720,0,9720,Benign
9906,2,10.0.0.1,10.0.0.7,32879,35049014,72,895000000,72895000000,4,1931,13385,14268410,446,0,UDP,1,3794,90930924,0,5880,5880,Benign
9906,2,10.0.0.1,10.0.0.7,32879,35049014,72,895000000,72895000000,4,1931,13385,14268410,446,0,UDP,1,3582,1332,0,0,0,Benign
9906,2,10.0.0.1,10.0.0.7,32879,35049014,72,895000000,72895000000,4,1931,13385,14268410,446,0,UDP,1,3369,1332,0,0,0,Benign
9906,2,10.0.0.3,10.0.0.7,77952,83096832,173,114000000,1.73E+11,4,1931,13385,14268410,446,0,UDP,2,3792,147627460,0,6467,6467,Benign
9906,2,10.0.0.1,10.0.0.7,32879,35049014,72,895000000,72895000000,4,1931,13385,14268410,446,0,UDP,2,3472,1172,0,0,0,Benign
9906,2,10.0.0.3,10.0.0.7,77952,83096832,173,114000000,1.73E+11,4,1931,13385,14268410,446,0,UDP,1,3582,1332,0,0,0,Benign
9906,2,10.0.0.3,10.0.0.7,77952,83096832,173,114000000,1.73E+11,4,1931,13385,14268410,446,0,UDP,2,3236,3362,0,0,0,Benign
9906,2,10.0.0.3,10.0.0.7,77952,83096832,173,114000000,1.73E+11,4,1931,13385,14268410,446,0,UDP,2,3267,1172,0,0,0,Benign
9906,2,10.0.0.3,10.0.0.7,77952,83096832,173,114000000,1.73E+11,4,1931,13385,14268410,446,0,UDP,2,3492,1422,0,0,0,Benign
9906,2,10.0.0.3,10.0.0.7,77952,83096832,173,114000000,1.73E+11,4,1931,13385,14268410,446,0,UDP,3,35264510,3446,3839,0,3839,Benign
9906,2,10.0.0.3,10.0.0.7,77952,83096832,173,114000000,1.73E+11,4,1931,13385,14268410,446,0,UDP,4,126195328,3698,9720,0,9720,Benign
9906,2,10.0.0.3,10.0.0.7,77952,83096832,173,114000000,1.73E+11,4,1931,13385,14268410,446,0,UDP,3,147629524,3465,6467,0,6467,Benign
9906,2,10.0.0.3,10.0.0.7,77952,83096832,173,114000000,1.73E+11,4,1931,13385,14268410,446,0,UDP,2,3542,1172,0,0,0,Benign
9906,2,10.0.0.3,10.0.0.7,77952,83096832,173,114000000,1.73E+11,4,1931,13385,14268410,446,0,UDP,4,3362,3236,0,0,0,Benign
9906,2,10.0.0.3,10.0.0.7,77952,83096832,173,114000000,1.73E+11,4,1931,13385,14268410,446,0,UDP,1,3472,1332,0,0,0,Benign
9906,2,10.0.0.3,10.0.0.7,77952,83096832,173,114000000,1.73E+11,4,1931,13385,14268410,446,0,UDP,1,3626,35262270,0,3839,3839,Benign
9906,2,10.0.0.3,10.0.0.7,77952,83096832,173,114000000,1.73E+11,4,1931,13385,14268410,446,0,UDP,3,147630566,3572,6467,0,6467,Benign
9906,2,10.0.0.3,10.0.0.7,77952,83096832,173,114000000,1.73E+11,4,1931,13385,14268410,446,0,UDP,2,3472,1172,0,0,0,Benign
9906,2,10.0.0.3,10.0.0.7,77952,83096832,173,114000000,1.73E+11,4,1931,13385,14268410,446,0,UDP,1,3492,1332,0,0,0,Benign
9906,2,10.0.0.3,10.0.0.7,77952,83096832,173,114000000,1.73E+11,4,1931,13385,14268410,446,0,UDP,2,3582,1332,0,0,0,Benign
9906,2,10.0.0.3,10.0.0.7,77952,83096832,173,114000000,1.73E+11,4,1931,13385,14268410,446,0,UDP,2,3472,1172,0,0,0,Benign
9906,2,10.0.0.3,10.0.0.7,77952,83096832,173,114000000,1.73E+11,4,1931,13385,14268410,446,0,UDP,1,3542,1086,0,0,0,Benign
9906,2,10.0.0.1,10.0.0.7,32879,35049014,72,895000000,72895000000,4,1931,13385,14268410,446,0,UDP,2,3236,3432,0,0,0,Benign
9906,2,10.0.0.1,10.0.0.7,32879,35049014,72,895000000,72895000000,4,1931,13385,14268410,446,0,UDP,4,3465,147630566,0,6467,6467,Benign
9906,2,10.0.0.3,10.0.0.7,77952,83096832,173,114000000,1.73E+11,4,1931,13385,14268410,446,0,UDP,3,3022,3362,0,0,0,Benign
9906,2,10.0.0.3,10.0.0.7,77952,83096832,173,114000000,1.73E+11,4,1931,13385,14268410,446,0,UDP,4,3432,3236,0,0,0,Benign
9906,2,10.0.0.3,10.0.0.7,77952,83096832,173,114000000,1.73E+11,4,1931,13385,14268410,446,0,UDP,4,3572,147629524,0,6466,6466,Benign
9906,2,10.0.0.3,10.0.0.7,77952,83096832,173,114000000,1.73E+11,4,1931,13385,14268410,446,0,UDP,1,3472,1332,0,0,0,Benign
9906,2,10.0.0.3,10.0.0.7,77952,83096832,173,114000000,1.73E+11,4,1931,13385,14268410,446,0,UDP,1,3794,90930924,0,5880,5880,Benign
9906,2,10.0.0.3,10.0.0.7,77952,83096832,173,114000000,1.73E+11,4,1931,13385,14268410,446,0,UDP,2,3472,1172,0,0,0,Benign
9936,2,10.0.0.10,10.0.0.7,16691,17392022,53,380000000,53380000000,4,1931,9435,9831270,314,0,UDP,4,3539,3343,0,0,0,Benign
9906,2,10.0.0.3,10.0.0.7,77952,83096832,173,114000000,1.73E+11,4,1931,13385,14268410,446,0,UDP,4,126195328,3698,9722,0,9722,Benign
9906,2,10.0.0.3,10.0.0.7,77952,83096832,173,114000000,1.73E+11,4,1931,13385,14268410,446,0,UDP,1,3369,1332,0,0,0,Benign
9906,2,10.0.0.3,10.0.0.7,77952,83096832,173,114000000,1.73E+11,4,1931,13385,14268410,446,0,UDP,4,3362,3022,0,0,0,Benign
9906,2,10.0.0.3,10.0.0.7,77952,83096832,173,114000000,1.73E+11,4,1931,13385,14268410,446,0,UDP,1,3582,1332,0,0,0,Benign
9906,2,10.0.0.3,10.0.0.7,77952,83096832,173,114000000,1.73E+11,4,1931,13385,14268410,446,0,UDP,3,3236,3362,0,0,0,Benign
9906,2,10.0.0.3,10.0.0.7,77952,83096832,173,114000000,1.73E+11,4,1931,13385,14268410,446,0,UDP,4,3362,3236,0,0,0,Benign
9906,2,10.0.0.3,10.0.0.7,77952,83096832,173,114000000,1.73E+11,4,1931,13385,14268410,446,0,UDP,3,3446,35265576,0,3840,3840,Benign
9906,2,10.0.0.3,10.0.0.7,77952,83096832,173,114000000,1.73E+11,4,1931,13385,14268410,446,0,UDP,3,3698,126195328,0,9722,9722,Benign
11365,2,10.0.0.1,10.0.0.8,18282,19488612,40,549000000,40549000000,3,1790,13529,14421914,450,0,UDP,2,3753,1422,0,0,0,Benign
11365,2,10.0.0.1,10.0.0.8,18282,19488612,40,549000000,40549000000,3,1790,13529,14421914,450,0,UDP,2,3733,1402,0,0,0,Benign
11365,2,10.0.0.1,10.0.0.8,18282,19488612,40,549000000,40549000000,3,1790,13529,14421914,450,0,UDP,2,3413,3623,0,0,0,Benign
11365,2,10.0.0.1,10.0.0.8,18282,19488612,40,549000000,40549000000,3,1790,13529,14421914,450,0,UDP,1,3753,1242,0,0,0,Benign
11365,2,10.0.0.1,10.0.0.8,18282,19488612,40,549000000,40549000000,3,1790,13529,14421914,450,0,UDP,4,3623,3413,0,0,0,Benign
11365,2,10.0.0.1,10.0.0.8,18282,19488612,40,549000000,40549000000,3,1790,13529,14421914,450,0,UDP,1,3773,1492,0,0,0,Benign
11365,2,10.0.0.1,10.0.0.8,18282,19488612,40,549000000,40549000000,3,1790,13529,14421914,450,0,UDP,4,3875,139619859,0,3838,3838,Benign
11365,2,10.0.0.1,10.0.0.8,18282,19488612,40,549000000,40549000000,3,1790,13529,14421914,450,0,UDP,2,3413,3623,0,0,0,Benign
11365,2,10.0.0.1,10.0.0.8,18282,19488612,40,549000000,40549000000,3,1790,13529,14421914,450,0,UDP,3,3413,3623,0,0,0,Benign
11365,2,10.0.0.1,10.0.0.8,18282,19488612,40,549000000,40549000000,3,1790,13529,14421914,450,0,UDP,1,3753,1242,0,0,0,Benign
11365,2,10.0.0.1,10.0.0.8,18282,19488612,40,549000000,40549000000,3,1790,13529,14421914,450,0,UDP,1,3733,1242,0,0,0,Benign
11365,2,10.0.0.1,10.0.0.8,18282,19488612,40,549000000,40549000000,3,1790,13529,14421914,450,0,UDP,4,3623,3413,0,0,0,Benign
11365,2,10.0.0.1,10.0.0.8,18282,19488612,40,549000000,40549000000,3,1790,13529,14421914,450,0,UDP,4,232675091,4043,14134,0,14134,Benign
11365,2,10.0.0.1,10.0.0.8,18282,19488612,40,549000000,40549000000,3,1790,13529,14421914,450,0,UDP,2,3963,145426922,0,6457,6457,Benign
11365,2,10.0.0.1,10.0.0.8,18282,19488612,40,549000000,40549000000,3,1790,13529,14421914,450,0,UDP,3,139618793,3875,3838,0,3838,Benign
11365,2,10.0.0.1,10.0.0.8,18282,19488612,40,549000000,40549000000,3,1790,13529,14421914,450,0,UDP,1,3733,1242,0,0,0,Benign
9936,2,10.0.0.10,10.0.0.7,16691,17392022,53,380000000,53380000000,4,1931,9435,9831270,314,0,UDP,2,3579,1172,0,0,0,Benign
11365,2,10.0.0.1,10.0.0.8,18282,19488612,40,549000000,40549000000,3,1790,13529,14421914,450,0,UDP,3,3833,87249411,0,7676,7676,Benign
11605,2,10.0.0.10,10.0.0.8,71254,74246668,230,700000000,2.31E+11,3,1943,9243,9631206,308,0,UDP,1,3992,1492,0,0,0,Benign
11605,2,10.0.0.10,10.0.0.8,71254,74246668,230,700000000,2.31E+11,3,1943,9243,9631206,308,0,UDP,4,604240410,5186,8969,0,8969,Benign
11605,2,10.0.0.10,10.0.0.8,71254,74246668,230,700000000,2.31E+11,3,1943,9243,9631206,308,0,UDP,1,3747,1492,0,0,0,Benign
11605,2,10.0.0.10,10.0.0.8,71254,74246668,230,700000000,2.31E+11,3,1943,9243,9631206,308,0,UDP,3,3590,3842,0,0,0,Benign
11605,2,10.0.0.10,10.0.0.8,71254,74246668,230,700000000,2.31E+11,3,1943,9243,9631206,308,0,UDP,1,4224,134772718,0,3838,3838,Benign
11605,2,10.0.0.10,10.0.0.8,71254,74246668,230,700000000,2.31E+11,3,1943,9243,9631206,308,0,UDP,1,3882,1492,0,0,0,Benign
11605,2,10.0.0.10,10.0.0.8,71254,74246668,230,700000000,2.31E+11,3,1943,9243,9631206,308,0,UDP,4,3842,3590,0,0,0,Benign
11365,2,10.0.0.1,10.0.0.8,18282,19488612,40,549000000,40549000000,3,1790,13529,14421914,450,0,UDP,3,3623,3413,0,0,0,Benign
11605,2,10.0.0.10,10.0.0.8,71254,74246668,230,700000000,2.31E+11,3,1943,9243,9631206,308,0,UDP,3,3520,3772,0,0,0,Benign
11365,2,10.0.0.1,10.0.0.8,18282,19488612,40,549000000,40549000000,3,1790,13529,14421914,450,0,UDP,3,4043,232676157,0,14134,14134,Benign
11605,2,10.0.0.10,10.0.0.8,71254,74246668,230,700000000,2.31E+11,3,1943,9243,9631206,308,0,UDP,2,3590,3842,0,0,0,Benign
11605,2,10.0.0.10,10.0.0.8,71254,74246668,230,700000000,2.31E+11,3,1943,9243,9631206,308,0,UDP,4,4094,143928808,0,0,0,Benign
11575,2,10.0.0.1,10.0.0.8,112840,120287440,250,568000000,2.51E+11,3,1943,13537,14430442,451,0,UDP,3,264307059,4253,3838,0,3838,Benign
11605,2,10.0.0.10,10.0.0.8,71254,74246668,230,700000000,2.31E+11,3,1943,9243,9631206,308,0,UDP,1,3972,1402,0,0,0,Benign
11605,2,10.0.0.10,10.0.0.8,71254,74246668,230,700000000,2.31E+11,3,1943,9243,9631206,308,0,UDP,3,279389200,4514,1282,0,1282,Benign
11365,2,10.0.0.1,10.0.0.8,18282,19488612,40,549000000,40549000000,3,1790,13529,14421914,450,0,UDP,2,3646,1492,0,0,0,Benign
11365,2,10.0.0.1,10.0.0.8,18282,19488612,40,549000000,40549000000,3,1790,13529,14421914,450,0,UDP,3,3413,3623,0,0,0,Benign
11605,2,10.0.0.10,10.0.0.8,71254,74246668,230,700000000,2.31E+11,3,1943,9243,9631206,308,0,UDP,2,3952,1472,0,0,0,Benign
11365,2,10.0.0.2,10.0.0.8,63278,67454348,140,394000000,1.40E+11,3,1790,13529,14421914,450,0,UDP,1,3773,1492,0,0,0,Benign
11365,2,10.0.0.1,10.0.0.8,18282,19488612,40,549000000,40549000000,3,1790,13529,14421914,450,0,UDP,4,4043,202457879,0,6446,6446,Benign
11365,2,10.0.0.2,10.0.0.8,63278,67454348,140,394000000,1.40E+11,3,1790,13529,14421914,450,0,UDP,3,3413,3623,0,0,0,Benign
11365,2,10.0.0.2,10.0.0.8,63278,67454348,140,394000000,1.40E+11,3,1790,13529,14421914,450,0,UDP,1,3753,1242,0,0,0,Benign
11365,2,10.0.0.2,10.0.0.8,63278,67454348,140,394000000,1.40E+11,3,1790,13529,14421914,450,0,UDP,2,3413,3623,0,0,0,Benign
11365,2,10.0.0.2,10.0.0.8,63278,67454348,140,394000000,1.40E+11,3,1790,13529,14421914,450,0,UDP,3,3623,3413,0,0,0,Benign
